,product_ID,sale_date,sales_rep,region,quantity_Sold,product_category,unit_cost,unit_price,customer_type,payment_method,sales_channel,sales,cost_of_sales,gross margin
417,1013,2023-02-03,Bob,North,42,Clothing,4625.33,4642.83,New,Credit Card,Online,194998.86,194263.86,735.0
418,1060,2023-01-17,Bob,South,3,Electronics,1190.41,1582.89,New,Credit Card,Retail,4748.67,3571.2300000000005,1177.4399999999996
419,1007,2023-06-14,Alice,North,9,Clothing,1481.76,1668.95,Returning,Credit Card,Retail,15020.550000000001,13335.84,1684.710000000001
420,1057,2023-06-02,Bob,South,12,Electronics,1878.3,2087.45,New,Bank Transfer,Retail,25049.399999999998,22539.6,2509.7999999999993
421,1036,2023-03-17,Alice,East,23,Food,3335.53,3742.12,New,Bank Transfer,Retail,86068.76,76717.19,9351.569999999992
422,1045,2023-03-28,Eve,West,14,Clothing,635.28,831.13,Returning,Bank Transfer,Retail,11635.82,8893.92,2741.8999999999996
423,1020,2023-04-27,Alice,South,33,Furniture,4772.03,4805.17,Returning,Bank Transfer,Online,158570.61000000002,157476.99,1093.6200000000244
424,1065,2023-12-28,David,West,18,Food,4334.58,4431.04,New,Bank Transfer,Retail,79758.72,78022.44,1736.2799999999988
425,1008,2023-12-08,Alice,South,49,Electronics,2907.22,3385.61,New,Cash,Online,165894.89,142453.78,23441.110000000015
426,1016,2023-01-27,Eve,North,41,Food,3386.49,3430.99,New,Bank Transfer,Retail,140670.59,138846.09,1824.5
427,1014,2023-11-09,David,North,9,Electronics,132.47,316.39,New,Credit Card,Online,2847.5099999999998,1192.23,1655.2799999999997
428,1076,2023-10-14,Charlie,South,23,Food,1727.78,1984.34,Returning,Bank Transfer,Online,45639.82,39738.94,5900.879999999997
429,1087,2023-05-14,Charlie,West,10,Electronics,3988.52,4240.23,New,Credit Card,Online,42402.299999999996,39885.2,2517.0999999999985
430,1015,2023-08-07,Alice,East,19,Clothing,433.54,445.48,New,Bank Transfer,Retail,8464.12,8237.26,226.86000000000058
431,1092,2023-06-17,Alice,East,47,Furniture,1447.45,1703.02,Returning,Bank Transfer,Retail,80041.94,68030.15000000001,12011.789999999994
432,1098,2023-04-08,Eve,North,5,Electronics,2947.22,3145.27,New,Credit Card,Retail,15726.35,14736.099999999999,990.2500000000018
433,1066,2023-09-25,Eve,East,47,Food,1319.24,1805.56,New,Credit Card,Retail,84861.31999999999,62004.28,22857.039999999994
434,1032,2023-08-25,Bob,North,23,Electronics,4673.19,4761.179999999999,Returning,Credit Card,Retail,109507.13999999998,107483.37,2023.7699999999895
435,1087,2023-11-05,Eve,East,30,Electronics,698.74,882.28,Returning,Credit Card,Online,26468.399999999998,20962.2,5506.199999999997
436,1063,2023-06-22,Bob,South,25,Electronics,3997.1,4212.65,New,Cash,Online,105316.24999999999,99927.5,5388.749999999985
437,1086,2023-07-09,David,North,28,Food,2564.35,2765.79,Returning,Credit Card,Online,77442.12,71801.8,5640.319999999992
438,1051,2023-05-02,Alice,North,34,Furniture,3764.14,4100.4,Returning,Bank Transfer,Retail,139413.59999999998,127980.76,11432.839999999982
439,1025,2023-02-15,David,South,45,Clothing,1588.04,1703.64,New,Bank Transfer,Retail,76663.8,71461.8,5202.0
440,1058,2023-03-05,Eve,North,48,Furniture,2596.72,2715.05,Returning,Cash,Online,130322.40000000001,124642.56,5679.840000000011
441,1063,2023-05-10,David,East,47,Electronics,4291.33,4658.64,New,Credit Card,Retail,218956.08000000002,201692.51,17263.570000000007
442,1062,2023-11-06,David,East,25,Food,2361.05,2616.19,New,Bank Transfer,Retail,65404.75,59026.25000000001,6378.499999999993
443,1022,2023-12-29,David,North,10,Furniture,1830.61,2044.04,New,Cash,Online,20440.4,18306.1,2134.300000000003
444,1058,2023-07-12,Eve,East,14,Electronics,2703.97,2796.88,New,Bank Transfer,Online,39156.32,37855.579999999994,1300.7400000000052
445,1058,2023-11-03,David,West,42,Clothing,3600.95,3702.84,Returning,Cash,Retail,155519.28,151239.9,4279.380000000005
446,1086,2023-06-30,Bob,North,46,Clothing,2245.64,2260.81,New,Cash,Retail,103997.26,103299.43999999999,697.820000000007
447,1049,2023-10-19,Eve,South,30,Clothing,4697.44,4752.24,New,Credit Card,Online,142567.19999999998,140923.19999999998,1644.0
448,1052,2023-10-09,David,West,41,Electronics,1509.98,1792.83,New,Cash,Retail,73506.03,61909.18,11596.849999999999
449,1042,2023-01-29,Eve,North,25,Food,2403.54,2850.56,New,Bank Transfer,Online,71264.0,60088.5,11175.5
450,1070,2023-05-29,Charlie,South,14,Furniture,3796.79,3947.5,Returning,Bank Transfer,Online,55265.0,53155.06,2109.9400000000023
451,1015,2023-09-24,Bob,East,35,Clothing,3461.15,3631.75,Returning,Credit Card,Online,127111.25,121140.25,5971.0
452,1054,2023-10-23,David,South,48,Electronics,4325.02,4391.67,Returning,Credit Card,Retail,210800.16,207600.96000000002,3199.1999999999825
453,1060,2023-01-11,Charlie,West,34,Electronics,4984.21,5184.64,New,Cash,Online,176277.76,169463.14,6814.619999999995
454,1097,2023-06-13,Charlie,East,10,Furniture,2162.95,2191.19,Returning,Credit Card,Online,21911.9,21629.5,282.40000000000146
455,1008,2023-04-23,Eve,North,35,Clothing,600.2,1059.8200000000002,Returning,Bank Transfer,Retail,37093.700000000004,21007.0,16086.700000000004
456,1053,2023-07-06,Charlie,East,11,Electronics,200.56,540.38,New,Bank Transfer,Online,5944.18,2206.16,3738.0200000000004
457,1060,2023-10-22,Bob,North,11,Furniture,3648.04,4143.51,Returning,Credit Card,Retail,45578.61,40128.44,5450.169999999998
458,1005,2023-08-20,Bob,North,21,Food,4376.37,4818.95,New,Credit Card,Retail,101197.95,91903.77,9294.179999999993
459,1068,2023-08-15,Alice,South,21,Food,1142.53,1384.3,Returning,Credit Card,Retail,29070.3,23993.13,5077.169999999998
460,1006,2023-11-06,Bob,South,22,Food,834.32,1098.97,Returning,Cash,Online,24177.34,18355.04,5822.299999999999
461,1096,2023-04-08,Charlie,South,45,Clothing,357.92,461.3,Returning,Cash,Online,20758.5,16106.400000000001,4652.0999999999985
462,1094,2023-02-24,Bob,West,7,Furniture,4122.38,4358.78,Returning,Bank Transfer,Retail,30511.46,28856.66,1654.7999999999993
463,1047,2023-04-21,Eve,West,17,Furniture,1591.34,2043.82,New,Cash,Retail,34744.94,27052.78,7692.1600000000035
464,1099,2023-06-01,Alice,South,2,Electronics,2038.4,2073.32,New,Cash,Retail,4146.64,4076.8,69.84000000000015
465,1055,2023-09-03,Charlie,West,12,Electronics,2538.61,2971.75,Returning,Cash,Online,35661.0,30463.32,5197.68
466,1040,2023-03-10,Alice,East,42,Electronics,4205.29,4382.35,New,Cash,Retail,184058.7,176622.18,7436.520000000019
467,1052,2023-11-08,Charlie,East,18,Furniture,3271.62,3722.38,Returning,Bank Transfer,Retail,67002.84,58889.159999999996,8113.68
468,1016,2023-10-16,Eve,West,11,Electronics,3094.57,3565.6000000000004,Returning,Credit Card,Retail,39221.600000000006,34040.270000000004,5181.330000000002
469,1013,2023-09-07,Alice,West,16,Furniture,919.58,1258.3000000000002,Returning,Bank Transfer,Online,20132.800000000003,14713.28,5419.520000000002
470,1030,2023-02-05,David,East,49,Furniture,2590.29,2925.86,Returning,Cash,Retail,143367.14,126924.20999999999,16442.930000000022
471,1019,2023-08-27,Charlie,North,18,Food,3591.14,3822.99,Returning,Credit Card,Online,68813.81999999999,64640.52,4173.299999999996
472,1017,2023-05-28,David,East,35,Electronics,4867.64,5287.05,Returning,Credit Card,Online,185046.75,170367.40000000002,14679.349999999977
473,1063,2023-08-15,Alice,East,26,Food,1046.96,1528.15,New,Credit Card,Retail,39731.9,27220.96,12510.940000000002
474,1019,2023-09-01,David,West,16,Clothing,97.24,487.03,New,Bank Transfer,Retail,7792.48,1555.84,6236.639999999999
475,1092,2023-12-03,David,East,6,Clothing,422.74,737.49,Returning,Credit Card,Retail,4424.9400000000005,2536.44,1888.5000000000005
476,1058,2023-12-31,Alice,West,44,Clothing,1910.47,2217.8,New,Bank Transfer,Online,97583.20000000001,84060.68000000001,13522.520000000004
477,1055,2023-07-20,Eve,West,43,Furniture,4111.7,4537.94,Returning,Bank Transfer,Online,195131.41999999998,176803.1,18328.319999999978
478,1090,2023-06-03,David,South,47,Furniture,85.35,360.54,New,Cash,Online,16945.38,4011.45,12933.93
479,1090,2023-03-14,David,East,47,Furniture,2310.82,2714.71,New,Cash,Retail,127591.37,108608.54000000001,18982.829999999987
480,1062,2023-07-20,Eve,North,48,Electronics,1679.69,1939.04,New,Credit Card,Online,93073.92,80625.12,12448.800000000003
481,1023,2023-10-23,David,South,42,Food,309.78,350.38,Returning,Credit Card,Retail,14715.96,13010.759999999998,1705.2000000000007
482,1009,2023-01-17,David,West,12,Furniture,2278.67,2476.8,New,Cash,Retail,29721.600000000002,27344.04,2377.5600000000013
483,1012,2023-05-09,David,West,13,Food,1311.01,1538.79,Returning,Bank Transfer,Retail,20004.27,17043.13,2961.1399999999994
484,1001,2023-08-05,Bob,North,4,Food,1791.83,1871.22,Returning,Bank Transfer,Online,7484.88,7167.32,317.5600000000004
485,1058,2023-03-02,Eve,West,39,Food,3542.8,3603.02,Returning,Cash,Online,140517.78,138169.2,2348.579999999987
486,1001,2023-04-14,David,East,2,Electronics,2631.68,2904.06,New,Bank Transfer,Online,5808.12,5263.36,544.7600000000002
487,1034,2023-02-11,Eve,South,26,Electronics,667.0,718.72,New,Cash,Retail,18686.72,17342.0,1344.7200000000012
488,1096,2023-01-25,Charlie,West,27,Clothing,4809.0,4967.44,New,Cash,Online,134120.87999999998,129843.0,4277.879999999976
489,1048,2023-02-08,Charlie,West,27,Clothing,3197.76,3572.61,Returning,Credit Card,Online,96460.47,86339.52,10120.949999999997
490,1089,2023-10-18,David,North,15,Food,3841.05,4323.62,Returning,Credit Card,Retail,64854.299999999996,57615.75,7238.549999999996
491,1001,2023-05-11,Eve,East,8,Clothing,442.11,803.87,New,Cash,Retail,6430.96,3536.88,2894.08
492,1016,2023-08-17,Eve,West,7,Food,282.94,779.3299999999999,Returning,Credit Card,Online,5455.3099999999995,1980.58,3474.7299999999996
493,1061,2023-04-18,Eve,North,47,Electronics,146.27,498.46,New,Cash,Retail,23427.62,6874.6900000000005,16552.93
494,1064,2023-06-21,Bob,West,46,Electronics,984.53,1138.49,New,Bank Transfer,Online,52370.54,45288.38,7082.1600000000035
495,1063,2023-04-12,Charlie,North,40,Electronics,2101.32,2440.63,New,Bank Transfer,Retail,97625.20000000001,84052.8,13572.400000000009
496,1069,2023-12-20,Eve,North,12,Furniture,4682.34,5036.400000000001,New,Bank Transfer,Retail,60436.8,56188.08,4248.720000000001
497,1022,2023-01-12,Eve,East,13,Food,2312.45,2504.6,Returning,Bank Transfer,Online,32559.8,30061.85,2497.9500000000007
498,1093,2023-10-02,Bob,West,43,Electronics,1486.76,1505.44,New,Cash,Retail,64733.920000000006,63930.68,803.2400000000052
499,1067,2023-04-11,Bob,East,17,Food,2831.58,3186.15,New,Bank Transfer,Retail,54164.55,48136.86,6027.690000000002
500,1076,2023-02-13,Eve,North,17,Clothing,604.08,624.71,New,Bank Transfer,Retail,10620.07,10269.36,350.7099999999991
501,1026,2023-11-01,Alice,South,36,Clothing,3067.05,3386.33,New,Bank Transfer,Online,121907.88,110413.8,11494.080000000002
502,1016,2023-01-17,Eve,West,21,Electronics,2863.74,2953.91,New,Bank Transfer,Retail,62032.11,60138.53999999999,1893.570000000007
503,1051,2023-11-26,Eve,South,8,Food,3970.37,4257.52,New,Cash,Retail,34060.16,31762.96,2297.2000000000044
504,1086,2023-02-26,Bob,West,5,Electronics,4934.1,5191.02,New,Bank Transfer,Online,25955.100000000002,24670.5,1284.6000000000022
505,1057,2023-11-07,Bob,East,26,Clothing,1291.82,1308.4399999999998,Returning,Credit Card,Online,34019.439999999995,33587.32,432.11999999999534
506,1029,2023-10-30,Eve,East,16,Electronics,2572.8,2760.6000000000004,Returning,Credit Card,Retail,44169.600000000006,41164.8,3004.800000000003
507,1078,2023-01-12,Eve,East,36,Food,4548.88,4853.41,Returning,Credit Card,Retail,174722.76,163759.68,10963.080000000016
508,1092,2023-11-14,Eve,East,28,Clothing,3936.69,4362.51,Returning,Credit Card,Retail,122150.28,110227.32,11922.959999999992
509,1069,2023-03-21,Bob,East,29,Furniture,2462.66,2908.09,New,Credit Card,Online,84334.61,71417.14,12917.470000000001
510,1047,2023-08-04,Eve,South,47,Clothing,4729.59,4976.68,Returning,Credit Card,Retail,233903.96000000002,222290.73,11613.23000000001
511,1094,2023-12-05,Eve,East,12,Furniture,333.32,700.25,Returning,Cash,Online,8403.0,3999.84,4403.16
512,1062,2023-09-21,David,North,37,Electronics,4658.44,4823.5,Returning,Credit Card,Online,178469.5,172362.28,6107.220000000001
513,1069,2023-05-29,Alice,North,30,Electronics,300.01,477.68,New,Bank Transfer,Retail,14330.4,9000.3,5330.1
514,1076,2023-03-22,Charlie,South,23,Food,2759.16,2864.45,Returning,Credit Card,Retail,65882.34999999999,63460.67999999999,2421.6699999999983
515,1016,2023-08-03,Alice,West,16,Furniture,4457.68,4743.030000000001,Returning,Cash,Online,75888.48000000001,71322.88,4565.600000000006
516,1090,2023-07-17,David,North,14,Electronics,1350.47,1514.61,New,Credit Card,Retail,21204.539999999997,18906.58,2297.9599999999955
517,1090,2023-07-19,Charlie,West,10,Furniture,2387.63,2438.9700000000003,Returning,Bank Transfer,Retail,24389.700000000004,23876.300000000003,513.4000000000015
518,1048,2023-01-25,Eve,South,7,Electronics,1655.43,2001.08,New,Bank Transfer,Online,14007.56,11588.01,2419.5499999999993
519,1085,2023-03-30,David,West,45,Clothing,4763.11,5119.91,Returning,Cash,Retail,230395.94999999998,214339.94999999998,16056.0
520,1039,2023-09-25,Eve,West,37,Electronics,4127.05,4313.45,New,Cash,Online,159597.65,152700.85,6896.799999999988
521,1100,2023-05-23,Bob,West,29,Food,3559.56,3607.15,Returning,Cash,Retail,104607.35,103227.24,1380.1100000000006
522,1033,2023-02-28,David,West,3,Clothing,2958.75,3177.64,Returning,Cash,Online,9532.92,8876.25,656.6700000000001
523,1094,2023-12-31,Bob,South,15,Food,4111.93,4338.67,Returning,Credit Card,Online,65080.05,61678.950000000004,3401.0999999999985
524,1023,2023-01-26,David,North,36,Clothing,1991.72,2329.37,New,Credit Card,Retail,83857.31999999999,71701.92,12155.399999999994
525,1010,2023-02-16,David,East,47,Furniture,2265.38,2429.9300000000003,Returning,Bank Transfer,Online,114206.71000000002,106472.86,7733.85000000002
526,1069,2023-10-15,Bob,West,46,Food,3663.51,4007.980000000001,New,Cash,Online,184367.08000000005,168521.46000000002,15845.620000000024
527,1100,2023-09-23,Charlie,North,19,Electronics,1820.89,2257.92,New,Cash,Retail,42900.48,34596.91,8303.57
528,1034,2023-01-16,Alice,North,13,Furniture,366.31,492.68,New,Credit Card,Retail,6404.84,4762.03,1642.8100000000004
529,1052,2023-07-18,Eve,South,42,Electronics,417.96,907.63,New,Cash,Retail,38120.46,17554.32,20566.14
530,1095,2023-10-09,David,North,21,Clothing,621.05,820.3699999999999,Returning,Bank Transfer,Online,17227.769999999997,13042.05,4185.7199999999975
531,1010,2023-03-27,Eve,South,37,Clothing,4354.92,4495.88,Returning,Bank Transfer,Online,166347.56,161132.04,5215.5199999999895
532,1019,2023-09-07,Bob,West,27,Electronics,2387.52,2604.06,Returning,Cash,Online,70309.62,64463.04,5846.5799999999945
533,1058,2023-09-27,Eve,West,29,Electronics,3578.77,3635.02,New,Bank Transfer,Retail,105415.58,103784.33,1631.25
534,1096,2023-12-01,Bob,East,20,Furniture,1994.9,2066.5,Returning,Bank Transfer,Online,41330.0,39898.0,1432.0
535,1001,2023-04-27,Eve,East,25,Electronics,1330.62,1543.6899999999998,New,Credit Card,Online,38592.24999999999,33265.5,5326.749999999993
536,1069,2023-01-07,Alice,East,6,Food,1768.6,2152.2,New,Bank Transfer,Retail,12913.199999999999,10611.599999999999,2301.6000000000004
537,1004,2023-05-17,Alice,North,36,Food,3981.2,4432.349999999999,New,Cash,Online,159564.59999999998,143323.19999999998,16241.399999999994
538,1016,2023-06-25,Alice,West,2,Electronics,3144.82,3480.58,Returning,Cash,Retail,6961.16,6289.64,671.5199999999995
539,1024,2023-11-24,Alice,South,22,Food,4691.32,4752.88,Returning,Bank Transfer,Retail,104563.36,103209.04,1354.320000000007
540,1080,2023-11-11,Alice,East,32,Electronics,3414.54,3753.83,New,Cash,Retail,120122.56,109265.28,10857.279999999999
541,1002,2023-08-03,Alice,South,16,Furniture,2872.4,3193.76,Returning,Credit Card,Online,51100.16,45958.4,5141.760000000002
542,1092,2023-03-23,Bob,South,18,Food,3070.47,3475.29,Returning,Bank Transfer,Online,62555.22,55268.46,7286.760000000002
543,1032,2023-08-11,David,East,5,Food,4714.74,5129.11,New,Bank Transfer,Online,25645.55,23573.699999999997,2071.850000000002
544,1091,2023-04-13,Eve,West,36,Electronics,3951.59,4387.01,New,Bank Transfer,Retail,157932.36000000002,142257.24,15675.120000000024
545,1084,2023-09-30,Alice,East,30,Food,169.0,381.92,Returning,Cash,Retail,11457.6,5070.0,6387.6
546,1024,2023-01-14,Bob,South,45,Clothing,2693.99,3045.94,New,Cash,Retail,137067.3,121229.54999999999,15837.75
547,1012,2023-06-08,Bob,East,19,Furniture,3457.28,3598.7200000000003,New,Bank Transfer,Online,68375.68000000001,65688.32,2687.3600000000006
548,1050,2023-06-01,Bob,South,23,Furniture,3756.06,4255.73,Returning,Cash,Online,97881.79,86389.38,11492.409999999989
549,1035,2023-04-18,David,South,34,Food,1105.05,1200.96,Returning,Cash,Online,40832.64,37571.7,3260.9400000000023
550,1033,2023-07-07,Eve,East,13,Food,4342.53,4357.49,New,Bank Transfer,Online,56647.369999999995,56452.89,194.47999999999593
551,1033,2023-10-28,David,North,43,Clothing,4781.42,4864.34,Returning,Bank Transfer,Online,209166.62,205601.06,3565.5599999999977
552,1061,2023-04-08,Charlie,East,29,Clothing,1221.74,1611.92,New,Cash,Retail,46745.68,35430.46,11315.220000000001
553,1051,2023-05-11,Bob,North,36,Food,4418.95,4647.87,New,Bank Transfer,Online,167323.32,159082.19999999998,8241.120000000024
554,1043,2023-10-20,Charlie,South,22,Food,530.04,759.3199999999999,Returning,Bank Transfer,Retail,16705.039999999997,11660.88,5044.159999999998
555,1012,2023-06-20,Alice,South,47,Clothing,325.75,803.71,New,Bank Transfer,Retail,37774.37,15310.25,22464.120000000003
556,1067,2023-07-02,Alice,North,36,Electronics,689.66,1150.28,New,Bank Transfer,Online,41410.08,24827.76,16582.320000000003
557,1065,2023-12-30,David,South,9,Clothing,335.82,498.31,New,Cash,Retail,4484.79,3022.38,1462.4099999999999
558,1033,2023-02-08,Eve,North,39,Electronics,4232.81,4345.25,Returning,Bank Transfer,Online,169464.75,165079.59000000003,4385.159999999974
559,1040,2023-01-15,Charlie,North,19,Furniture,342.3,768.06,Returning,Credit Card,Online,14593.14,6503.7,8089.44
560,1074,2023-01-04,Eve,South,38,Furniture,1394.74,1848.69,Returning,Bank Transfer,Retail,70250.22,53000.12,17250.1
561,1043,2023-12-15,David,West,6,Clothing,563.59,838.97,New,Credit Card,Online,5033.82,3381.54,1652.2799999999997
562,1044,2023-07-29,Alice,North,47,Electronics,1512.34,1830.76,New,Bank Transfer,Online,86045.72,71079.98,14965.740000000005
563,1029,2023-06-10,Eve,East,15,Clothing,498.27,634.16,Returning,Credit Card,Retail,9512.4,7474.049999999999,2038.3500000000004
564,1013,2023-01-16,Eve,East,20,Clothing,3356.62,3759.01,Returning,Credit Card,Retail,75180.20000000001,67132.4,8047.8000000000175
565,1012,2023-04-18,Alice,South,9,Electronics,709.97,1029.71,Returning,Bank Transfer,Retail,9267.39,6389.7300000000005,2877.659999999999
566,1095,2023-11-07,Charlie,West,32,Clothing,4266.64,4523.360000000001,New,Bank Transfer,Retail,144747.52000000002,136532.48,8215.040000000008
567,1046,2023-08-15,Alice,South,4,Furniture,4095.1,4134.55,Returning,Bank Transfer,Retail,16538.2,16380.4,157.8000000000011
568,1002,2023-06-19,Eve,West,18,Food,117.63,576.44,New,Credit Card,Retail,10375.920000000002,2117.34,8258.580000000002
569,1035,2023-02-03,Charlie,North,5,Food,4483.85,4795.42,Returning,Cash,Online,23977.1,22419.25,1557.8499999999985
570,1087,2023-09-08,Charlie,North,20,Clothing,193.27,297.69,New,Cash,Online,5953.8,3865.4,2088.4
571,1081,2023-09-04,Alice,North,23,Electronics,1236.25,1543.38,New,Bank Transfer,Online,35497.740000000005,28433.75,7063.990000000005
572,1090,2023-09-26,Eve,North,11,Electronics,210.33,552.29,Returning,Cash,Retail,6075.19,2313.63,3761.5599999999995
573,1008,2023-05-21,David,East,37,Furniture,1712.43,1980.06,New,Cash,Online,73262.22,63359.91,9902.309999999998
574,1093,2023-10-01,Eve,East,22,Electronics,2593.64,2955.51,Returning,Bank Transfer,Retail,65021.22,57060.079999999994,7961.140000000007
575,1026,2023-04-06,Bob,South,4,Electronics,3993.39,4288.3,New,Credit Card,Online,17153.2,15973.56,1179.6400000000012
576,1074,2023-08-15,David,West,29,Furniture,1723.01,2197.42,New,Bank Transfer,Retail,63725.18,49967.29,13757.89
577,1090,2023-02-08,Charlie,North,44,Clothing,3542.18,3578.49,Returning,Cash,Online,157453.56,155855.91999999998,1597.640000000014
578,1034,2023-10-29,David,North,34,Food,978.15,1040.21,New,Credit Card,Retail,35367.14,33257.1,2110.040000000001
579,1007,2023-01-29,Charlie,West,13,Furniture,3765.46,3860.56,Returning,Cash,Retail,50187.28,48950.98,1236.2999999999956
580,1068,2023-11-14,Charlie,West,42,Clothing,1218.18,1566.36,Returning,Credit Card,Retail,65787.12,51163.560000000005,14623.55999999999
581,1058,2023-09-02,David,South,9,Furniture,760.55,1086.89,Returning,Cash,Retail,9782.01,6844.95,2937.0600000000004
582,1075,2023-08-24,Charlie,West,42,Clothing,967.77,1414.88,New,Bank Transfer,Online,59424.96000000001,40646.34,18778.62000000001
583,1029,2023-07-04,Charlie,North,31,Furniture,951.21,1320.3200000000002,New,Cash,Online,40929.920000000006,29487.510000000002,11442.410000000003
584,1036,2023-09-29,Bob,North,7,Clothing,2588.67,2847.76,New,Cash,Retail,19934.32,18120.690000000002,1813.6299999999974
585,1089,2023-08-24,Eve,North,4,Furniture,4231.75,4727.75,Returning,Credit Card,Retail,18911.0,16927.0,1984.0
586,1021,2023-08-27,Eve,North,19,Clothing,444.05,584.44,Returning,Cash,Retail,11104.36,8436.95,2667.41
587,1036,2023-09-23,Bob,North,42,Furniture,3549.43,3967.69,New,Bank Transfer,Online,166642.98,149076.06,17566.920000000013
588,1010,2023-12-25,David,South,30,Food,3289.01,3508.1400000000003,New,Bank Transfer,Retail,105244.20000000001,98670.3,6573.900000000009
589,1073,2023-12-06,Alice,North,31,Food,4368.97,4696.85,Returning,Bank Transfer,Retail,145602.35,135438.07,10164.279999999999
590,1024,2023-03-06,Alice,South,35,Electronics,1258.53,1624.89,New,Credit Card,Online,56871.15,44048.549999999996,12822.600000000006
591,1064,2023-06-26,Alice,North,21,Clothing,2278.04,2598.58,Returning,Credit Card,Retail,54570.18,47838.84,6731.340000000004
592,1099,2023-01-03,Bob,East,31,Furniture,4632.85,4711.700000000001,New,Cash,Retail,146062.7,143618.35,2444.350000000006
593,1049,2023-05-22,Bob,East,19,Clothing,3316.97,3544.02,Returning,Cash,Online,67336.38,63022.42999999999,4313.950000000012
594,1099,2023-06-07,Charlie,East,31,Food,1974.4,2259.5,New,Cash,Retail,70044.5,61206.4,8838.099999999999
595,1036,2023-11-20,Alice,East,32,Clothing,700.49,1126.52,New,Credit Card,Retail,36048.64,22415.68,13632.96
596,1082,2023-05-26,David,South,2,Furniture,1349.3,1576.69,Returning,Credit Card,Online,3153.38,2698.6,454.7800000000002
597,1096,2023-10-20,David,South,10,Clothing,2927.02,3387.21,Returning,Cash,Retail,33872.1,29270.2,4601.899999999998
598,1024,2023-06-02,Alice,West,2,Furniture,3604.93,3830.71,Returning,Credit Card,Online,7661.42,7209.86,451.5600000000004
599,1023,2023-07-12,Alice,North,2,Food,665.89,944.79,New,Credit Card,Retail,1889.58,1331.78,557.8
600,1062,2023-03-14,Alice,East,24,Food,3018.01,3418.19,Returning,Bank Transfer,Retail,82036.56,72432.24,9604.319999999992
601,1096,2023-11-01,Bob,South,17,Food,2774.24,3069.94,Returning,Bank Transfer,Retail,52188.98,47162.079999999994,5026.900000000009
602,1037,2023-12-10,Bob,North,32,Electronics,2594.08,3074.59,New,Cash,Retail,98386.88,83010.56,15376.320000000007
603,1012,2023-05-20,Bob,North,16,Food,3466.11,3799.67,Returning,Cash,Retail,60794.72,55457.76,5336.959999999999
604,1055,2023-07-06,Eve,South,16,Clothing,4195.38,4461.51,Returning,Bank Transfer,Online,71384.16,67126.08,4258.080000000002
605,1013,2023-10-20,David,East,46,Electronics,1648.8,1670.36,Returning,Credit Card,Retail,76836.56,75844.8,991.7599999999948
606,1023,2023-03-02,David,West,39,Food,4450.61,4663.339999999999,New,Cash,Retail,181870.25999999998,173573.78999999998,8296.470000000001
607,1089,2023-07-17,Charlie,North,31,Clothing,845.14,1001.77,New,Cash,Online,31054.87,26199.34,4855.529999999999
608,1099,2023-10-22,Bob,West,43,Clothing,906.47,1283.04,New,Cash,Online,55170.72,38978.21,16192.510000000002
609,1030,2023-11-15,Eve,East,24,Clothing,1370.52,1482.58,Returning,Credit Card,Retail,35581.92,32892.479999999996,2689.4400000000023
610,1017,2023-10-29,Eve,East,1,Furniture,641.68,752.24,New,Bank Transfer,Online,752.24,641.68,110.56000000000006
611,1062,2023-12-10,David,West,11,Electronics,1190.08,1292.9399999999998,Returning,Cash,Retail,14222.339999999998,13090.88,1131.4599999999991
612,1084,2023-01-11,Bob,East,21,Clothing,576.74,648.29,Returning,Bank Transfer,Online,13614.09,12111.54,1502.5499999999993
613,1089,2023-03-03,Charlie,North,4,Furniture,4117.67,4280.06,Returning,Bank Transfer,Online,17120.24,16470.68,649.5600000000013
614,1086,2023-11-29,Bob,West,7,Food,737.9,1182.0,New,Credit Card,Retail,8274.0,5165.3,3108.7
615,1013,2023-08-14,Alice,East,26,Clothing,3749.12,4138.83,New,Credit Card,Online,107609.58,97477.12,10132.460000000006
616,1059,2023-06-02,Bob,West,47,Furniture,287.17,657.44,Returning,Credit Card,Retail,30899.680000000004,13496.990000000002,17402.690000000002
617,1019,2023-07-18,Alice,North,12,Clothing,4745.18,5145.88,Returning,Credit Card,Online,61750.56,56942.16,4808.399999999994
618,1049,2023-02-21,Alice,East,31,Electronics,3570.24,3712.25,New,Credit Card,Online,115079.75,110677.43999999999,4402.310000000012
619,1100,2023-09-17,Charlie,North,17,Electronics,83.64,528.49,New,Credit Card,Online,8984.33,1421.88,7562.45
620,1012,2023-02-28,David,East,33,Food,3831.09,3908.37,New,Cash,Retail,128976.20999999999,126425.97,2550.2399999999907
621,1061,2023-03-13,Bob,South,11,Clothing,2594.71,2769.52,Returning,Bank Transfer,Retail,30464.72,28541.81,1922.9099999999999
622,1019,2023-05-28,Alice,East,28,Furniture,3907.86,4205.37,New,Credit Card,Online,117750.36,109420.08,8330.279999999999
623,1076,2023-12-15,Bob,West,32,Food,2636.36,2696.78,New,Cash,Retail,86296.96,84363.52,1933.4400000000023
624,1009,2023-03-04,David,East,1,Clothing,3223.07,3590.83,New,Bank Transfer,Retail,3590.83,3223.07,367.75999999999976
625,1071,2023-11-06,David,North,47,Food,3942.34,4142.09,Returning,Credit Card,Retail,194678.23,185289.98,9388.25
626,1028,2023-08-31,Eve,North,28,Furniture,2055.28,2449.6400000000003,New,Credit Card,Online,68589.92000000001,57547.840000000004,11042.080000000009
